data,agrigento_infected,alessandria_infected,ancona_infected,aosta_infected,arezzo_infected,ascoli_piceno_infected,asti_infected,avellino_infected,bari_infected,barletta-andria-trani_infected,belluno_infected,benevento_infected,bergamo_infected,biella_infected,bologna_infected,bolzano_infected,brescia_infected,brindisi_infected,cagliari_infected,caltanissetta_infected,campobasso_infected,caserta_infected,catania_infected,catanzaro_infected,chieti_infected,como_infected,cosenza_infected,cremona_infected,crotone_infected,cuneo_infected,enna_infected,fermo_infected,ferrara_infected,firenze_infected,foggia_infected,forlì-cesena_infected,frosinone_infected,genova_infected,gorizia_infected,grosseto_infected,imperia_infected,isernia_infected,l'aquila_infected,la_spezia_infected,latina_infected,lecce_infected,lecco_infected,livorno_infected,lodi_infected,lucca_infected,macerata_infected,mantova_infected,massa_carrara_infected,matera_infected,messina_infected,milano_infected,modena_infected,monza_e_della_brianza_infected,napoli_infected,novara_infected,nuoro_infected,oristano_infected,padova_infected,palermo_infected,parma_infected,pavia_infected,perugia_infected,pesaro_e_urbino_infected,pescara_infected,piacenza_infected,pisa_infected,pistoia_infected,pordenone_infected,potenza_infected,prato_infected,ragusa_infected,ravenna_infected,reggio_di_calabria_infected,reggio_nell'emilia_infected,rieti_infected,rimini_infected,roma_infected,rovigo_infected,salerno_infected,sassari_infected,savona_infected,siena_infected,siracusa_infected,sondrio_infected,sud_sardegna_infected,taranto_infected,teramo_infected,terni_infected,torino_infected,trapani_infected,trento_infected,treviso_infected,trieste_infected,udine_infected,varese_infected,venezia_infected,verbano-cusio-ossola_infected,vercelli_infected,verona_infected,vibo_valentia_infected,vicenza_infected,viterbo_infected
2022-12-03 17:00:00,134466,150000,206904,45114,138337,97716,77442,156925,500995,131774,97274,98456,316366,67015,465051,270071,501145,149068,142162,92632,71702,366334,408267,104557,175193,243274,177064,134532,57778,204926,48758,80060,149396,413031,217795,204878,186202,329500,60643,85414,83533,25109,125761,92094,238722,328370,121851,139870,87446,166445,135633,173147,78624,65284,246271,1274181,301794,358140,1249908,126517,64277,53069,501607,402450,170566,216812,303911,129976,145921,105627,178659,119957,133733,124443,100974,118566,192925,201144,236721,65653,182325,1666913,113283,443957,130092,98863,109640,154543,66635,96972,210478,146501,95405,883896,132151,237020,461639,113230,234472,356489,431758,60425,59716,452900,51573,453737,102351
2022-12-04 17:00:00,134549,150151,207226,45143,138445,97859,77515,157040,501262,131851,97354,98522,316680,67065,465619,270143,501716,149213,142345,92671,71781,366711,408577,104739,175423,243467,177228,134724,57779,205061,48796,80188,149788,413390,217957,205169,186392,329845,60698,85525,83648,25135,125889,92274,239054,328801,121961,140068,87568,166641,135783,173357,78758,65316,246446,1275428,302120,358492,1250904,126611,64277,53091,502248,402863,170851,217080,304217,130169,146112,105789,178839,120078,133859,124506,101053,118680,193215,201345,237057,65753,182545,1668715,113506,444413,130202,98975,109723,154614,66662,97018,210616,146655,95523,884873,132285,237169,462166,113327,234726,356753,432298,60464,59770,453517,51643,454436,102406
2022-12-05 17:00:00,134588,150251,207343,45150,138494,97932,77575,157086,501455,131905,97368,98559,316762,67088,465950,270194,501974,149291,142386,92709,71814,366876,408758,104792,175622,243533,177348,134766,57782,205145,48819,80238,150017,413487,218038,205408,186439,330043,60701,85569,83674,25143,125955,92359,239237,329061,122001,140154,87603,166726,135872,173421,78809,65336,246512,1275892,302352,358643,1251413,126660,64353,53123,502433,403137,171027,217209,304354,130242,146277,105901,178882,120138,133939,124574,101085,118743,193400,201432,237334,65783,182691,1669912,113574,444581,130273,99022,109765,154649,66668,97126,210667,146813,95551,885275,132369,237227,462455,113371,234827,356821,432464,60496,59790,453715,51653,454669,102424
2022-12-06 17:00:00,134793,150643,207925,45221,138759,98214,77704,157353,502121,132059,97534,98722,317449,67215,466779,270412,503134,149560,142631,92854,71934,367600,409305,105152,176108,243999,177650,135184,57875,205518,48912,80492,150129,414204,218376,205697,186766,331091,60873,85788,83916,25160,126243,92694,239934,329962,122253,140592,87850,167201,136195,173988,79119,65407,246832,1278538,302787,359417,1253259,126951,64425,53181,503812,403825,171106,217796,304822,130581,146663,106103,179282,120328,134330,124739,101219,118905,193613,201779,237587,65923,182927,1673226,113957,445504,130532,99265,109955,154831,66707,97331,211008,147208,95726,887651,132627,237502,463592,113611,235313,357461,433427,60581,59908,454815,51697,456011,102609
2022-12-07 17:00:00,134918,150902,208250,45267,138900,98392,77818,157520,502524,132179,97696,98836,317879,67281,467520,270536,503773,149740,142783,92949,72048,368066,409678,105383,176424,244278,177843,135447,57920,205773,48998,80648,150619,414655,218555,206059,186987,331719,61016,85927,84075,25189,126411,92891,240343,330525,122386,140859,88008,167538,136399,174330,79323,65457,247115,1280128,303246,359921,1254563,127119,64548,53216,504819,404380,171535,218115,305250,130778,146906,106306,179575,120456,134588,124856,101320,119045,193919,202029,238089,65994,183248,1675744,114286,446112,130692,99422,110094,154951,66731,97443,211189,147513,95857,889236,132786,237738,464419,113777,235739,357887,434226,60640,59997,455619,51716,457018,102717
2022-12-08 17:00:00,135019,151084,208584,45316,139063,98587,77922,157715,502971,132293,97806,98942,318240,67341,468174,270633,504387,149928,142940,93039,72167,368479,410039,105569,176785,244510,178031,135678,57967,205931,49098,80856,150943,415074,218773,206495,187203,332292,61110,86051,84236,25215,126576,93091,240778,331100,122527,141145,88135,167789,136614,174619,79532,65493,247331,1281121,303628,360335,1255761,127238,64548,53239,505686,404895,171792,218426,305627,130990,147106,106462,179819,120576,134859,124948,101416,119163,194252,202195,238468,66062,183505,1678081,114548,446670,130819,99561,110234,155074,66765,97475,211397,147708,95999,890400,132954,237931,465157,113945,236065,358260,434881,60685,60066,456313,51761,457901,102814
2022-12-09 17:00:00,135074,151161,208713,45331,139096,98641,77953,157788,503086,132336,97828,98973,318318,67361,468597,270657,504540,149985,143020,93060,72247,368620,410173,105625,176885,244558,178167,135717,57968,205997,49113,80907,151211,415178,218835,206704,187275,332465,61129,86080,84254,25229,126644,93155,240908,331271,122564,141183,88155,167851,136694,174663,79573,65515,247388,1281456,303716,360432,1256258,127259,64612,53279,505931,405073,171996,218507,305793,131040,147219,106555,179857,120636,134893,125002,101444,119207,194542,202252,238780,66082,183676,1679208,114653,446846,130845,99618,110283,155091,66769,97516,211423,147824,96026,890698,133090,237989,465361,113975,236161,358324,435089,60707,60080,456487,51779,458146,102831
2022-12-10 17:00:00,135242,151430,209119,45377,139291,98887,78063,158045,503663,132423,97995,99167,318728,67433,469099,270787,505314,150183,143279,93180,72328,369192,410624,105900,177303,244846,178416,135972,58022,206232,49212,81083,151325,415680,219078,206922,187558,333075,61232,86200,84422,25247,126839,93343,241364,331966,122731,141446,88323,168167,136960,175015,79812,65575,247601,1283120,303711,360838,1257585,127458,64625,53341,506835,405685,172076,218804,306127,131253,147516,106701,180137,120784,135162,125100,101536,119353,194745,202529,238965,66212,183832,1681326,114901,447565,131008,99768,110415,155247,66809,97554,211655,148170,96157,892048,133239,238131,465994,114150,236541,358742,435706,60763,60160,457201,51832,458974,102914
2022-12-11 17:00:00,135322,151545,209332,45400,139381,99038,78115,158158,503957,132507,98053,99234,318990,67484,469579,270839,505712,150286,143435,93249,72434,369542,410864,106045,177553,245005,178580,136138,58026,206341,49282,81214,151631,415959,219237,207191,187758,333443,61290,86301,84530,25275,126941,93532,241621,332371,122832,141630,88392,168353,137093,175193,79961,65598,247753,1284069,304503,361133,1258465,127556,64671,53364,507414,406105,172350,219068,306399,131389,147707,106863,180283,120873,135307,125193,101597,119453,194973,202665,239361,66261,184022,1683130,115094,447995,131113,99874,110486,155342,66839,97573,211821,148353,96274,892833,133326,238279,466468,114242,236748,358964,436146,60800,60205,457650,51884,459595,102975
2022-12-12 17:00:00,135411,151631,209468,45409,139429,99099,78170,158227,504118,132550,98076,99257,319070,67521,469895,270867,505914,150347,143475,93286,72496,369715,410974,106097,177692,245079,178711,136198,58026,206424,49297,81268,151799,416036,219306,207364,187805,333606,61298,86336,84562,25290,127035,93609,241769,332587,122879,141695,88417,168406,137191,175261,80009,65632,247805,1284535,304692,361272,1259028,127594,64782,53425,507616,406411,172462,219157,306570,131457,147906,106943,180320,120919,135330,125249,101621,119517,195125,202754,239580,66279,184126,1684264,115166,448216,131319,99934,110530,155375,66841,97690,211884,148444,96292,893203,133372,238329,466613,114291,236848,359015,436304,60819,60220,457821,51907,459814,103001
2022-12-13 17:00:00,135648,151960,209934,45467,139659,99357,78294,158538,504845,132730,98261,99461,319641,67604,470121,271055,506880,150581,143765,93405,72589,370383,411570,106480,178220,245424,179052,136538,58029,206726,49441,81528,151898,416554,219679,207588,188100,334412,61421,86516,84807,25311,127253,93875,242315,333410,123111,142024,88627,168747,137543,175689,80281,65703,248084,1286758,305077,361908,1260800,127826,64905,53505,508844,407181,172570,219589,306976,131768,148304,107125,180654,121081,135601,125389,101717,119693,195336,203110,239721,66384,184328,1686807,115492,449123,131622,100150,110688,155542,66873,97895,212192,148827,96450,894922,133660,238579,467297,114482,237258,359515,437222,60921,60331,458722,51956,460962,103151
2022-12-14 17:00:00,135744,152103,210187,45509,139790,99496,78362,158709,505202,132832,98371,99555,319982,67653,471027,271161,507465,150735,143937,93479,72708,370749,411934,106646,178555,245659,179261,136727,58149,206878,49482,81684,152269,416899,219859,207841,188258,334872,61506,86627,84925,25331,127412,94031,242631,333851,123221,142210,88755,168924,137723,175946,80409,65762,248491,1288099,305381,362309,1261819,127918,64978,53540,509724,407786,172926,219853,307282,131940,148511,107233,180822,121169,135802,125491,101783,119852,195626,203280,240186,66456,184551,1688350,115710,449628,131811,100266,110788,155650,66904,97988,212368,149014,96559,895795,133825,238745,467699,114577,237558,359848,437890,60956,60407,459307,52000,461703,103264
2022-12-15 17:00:00,135867,152259,210387,45540,139910,99635,78439,158872,505541,132914,98470,99646,320236,67710,471536,271242,508002,150884,144101,93597,72784,371104,412209,106831,178755,245870,179445,136911,58192,207012,49525,81804,152476,417186,220029,208043,188394,335236,61571,86703,85054,25343,127532,94162,242954,334243,123324,142377,88873,169073,137878,176178,80547,65806,248726,1289274,305698,362615,1262671,128024,65062,53584,510468,408381,173104,220121,307575,132089,148676,107355,180999,121253,135980,125560,101828,120008,195923,203558,240513,66511,184744,1689862,115916,450127,131975,100373,110888,155760,66927,98085,212569,149201,96687,896680,133955,238888,468466,114682,237817,360152,438445,61002,60465,459881,52040,462347,103325
2022-12-16 17:00:00,135979,152449,210578,45581,140027,99748,78503,159051,505900,133013,98548,99743,320512,67765,471929,271315,508469,151020,144262,93668,72894,371439,412615,107007,178996,246068,179658,137061,58221,207128,49602,81920,152633,417451,220221,208235,188529,335547,61660,86782,85163,25356,127658,94302,243257,334663,123416,142542,88977,169227,138007,176395,80650,65851,248955,1290236,305963,362881,1263623,128148,65139,53634,511121,408856,173323,220331,307811,132202,148842,107471,181149,121342,136144,125655,101883,120180,196160,203705,240809,66555,184900,1691306,116082,450628,132152,100477,110974,155848,66958,98168,212718,149396,96776,897397,134086,239012,469038,114765,238061,360343,438966,61051,60523,460399,52078,462978,103404
2022-12-17 17:00:00,136091,152565,210760,45599,140119,99867,78558,159184,506269,133114,98631,99828,320730,67798,472296,271383,508943,151147,144411,93753,72978,371762,412837,107159,179247,246236,179890,137255,58272,207212,49630,82030,152800,417697,220407,208427,188659,335918,61710,86864,85277,25369,127751,94453,243547,334985,123512,142679,89056,169381,138145,176596,80759,65884,249118,1291229,306179,363151,1264424,128221,65181,53681,511713,409289,173481,220525,308027,132337,149016,107573,181296,121406,136311,125758,101926,120309,196357,203882,241014,66588,185038,1692814,116250,451088,132247,100559,111060,155944,66994,98183,212905,149579,96872,897894,134199,239128,469530,114862,238297,360580,439429,61075,60548,460885,52113,463534,103465
2022-12-18 17:00:00,136136,152667,210934,45599,140185,99979,78601,159294,506534,133177,98694,99898,320897,67836,472589,271428,509215,151253,144574,93824,73080,372030,413058,107292,179466,246370,180038,137355,58273,207272,49670,82144,152977,417859,220532,208597,188819,336161,61751,86918,85349,25383,127826,94549,243767,335262,123580,142816,89112,169490,138289,176727,80857,65922,249247,1291880,306375,363366,1265090,128273,65181,53699,512121,409615,173626,220691,308271,132448,149149,107658,181409,121478,136392,125829,101968,120413,196530,204017,241285,66640,185168,1694116,116375,451450,132345,100633,111113,156010,67019,98193,213026,149702,96946,898306,134305,239211,469767,114923,238430,360700,439749,61095,60587,461208,52200,463940,103521
2022-12-19 17:00:00,136156,152730,211003,45640,140224,100025,78629,159328,506644,133203,98703,99917,320977,67856,472769,271455,509390,151301,144614,93848,73144,372143,413249,107334,179538,246412,180150,137382,58276,207329,49681,82184,153103,417911,220599,208704,188844,336252,61753,86934,85370,25397,127884,94595,243861,335379,123605,142858,89136,169518,138340,176779,80895,65941,249382,1292210,306505,363470,1265416,128312,65265,53753,512280,409784,173734,220764,308399,132490,149292,107718,181446,121508,136431,125875,101991,120476,196643,204128,241422,66666,185261,1694923,116431,451602,132455,100661,111136,156042,67020,98271,213070,149750,96968,898543,134359,239251,469948,114960,238494,360742,439934,61119,60597,461341,52207,464116,103541
2022-12-20 17:00:00,136302,152960,211284,45685,140391,100192,78703,159545,507199,133322,98785,100038,321361,67909,473154,271576,510008,151479,144834,93943,73228,372555,413635,107589,179835,246688,180380,137586,58336,207463,49753,82363,153173,418245,220852,208841,189059,336805,61851,87058,85489,25409,128041,94796,244258,335872,123769,143075,89278,169737,138530,177084,81087,66000,249572,1293697,306753,363908,1266493,128444,65338,53821,513159,410264,173801,221055,308697,132669,149552,107791,181676,121601,136613,126006,102061,120639,196783,204358,241546,66722,185370,1696761,116653,452128,132664,100798,111236,156178,67047,98390,213323,150004,97078,899408,134515,239398,470538,115083,238845,361064,440634,61174,60671,462002,52235,464869,103633
2022-12-21 17:00:00,136404,153111,211459,45696,140476,100292,78748,159658,507510,133398,98896,100127,321594,67952,473538,271640,510439,151579,144970,94045,73323,372791,413855,107742,180015,246831,180535,137718,58402,207554,49783,82451,153469,418456,221029,208999,189168,337118,61897,87135,85613,25432,128158,94930,244435,336159,123842,143229,89377,169881,138661,177259,81180,66044,249779,1294643,306986,364170,1267185,128538,65411,53861,513839,410624,174143,221239,308995,132794,149745,107869,181833,121658,136764,126095,102104,120761,196991,204538,241804,66748,185511,1698028,116799,452495,132806,100897,111311,156303,67068,98508,213494,150194,97189,899988,134600,239524,471043,115200,239106,361281,441215,61216,60737,462479,52265,465407,103725
2022-12-22 17:00:00,136508,153239,211640,45726,140587,100397,78797,159785,507831,133458,98972,100189,321785,68003,473911,271736,510818,151682,145133,94099,73424,373052,414124,107882,180250,246997,180709,137840,58405,207650,49826,82552,153606,418694,221192,209159,189265,337388,61956,87197,85691,25480,128263,95060,244742,336470,123937,143365,89469,170019,138812,177426,81290,66078,249904,1295582,307189,364446,1267840,128635,65466,53894,514448,411043,174293,221430,309250,132901,149921,107968,181992,121726,136901,126180,102149,120867,197229,204648,242009,66800,185659,1699233,116994,452817,132850,100986,111399,156407,67100,98574,213681,150359,97267,900541,134716,239668,471469,115300,239330,361514,441736,61271,60789,462907,52295,465937,103799
2022-12-23 17:00:00,136602,153336,211787,45761,140672,100514,78839,159912,508110,133552,99061,100276,321987,68036,474271,271797,511183,151784,145258,94164,73503,373285,414360,108024,180541,247145,180899,137981,58448,207726,49858,82645,153781,418884,221357,209307,189400,337706,62006,87260,85755,25495,128351,95175,244966,336810,124007,143511,89548,170145,138978,177604,81406,66114,250079,1296459,307413,364691,1268506,128713,65510,53894,515065,411390,174470,221673,309515,133028,150111,108046,182155,121794,137019,126243,102200,120983,197418,204799,242273,66847,185778,1700472,117137,453189,132926,101093,111469,156494,67123,98620,213829,150500,97364,900993,134838,239798,471843,115412,239545,361700,442245,61313,60824,463303,52333,466478,103854
2022-12-24 17:00:00,136718,153494,211941,45761,140760,100611,78910,160058,508458,133659,99155,100359,322221,68087,474614,271868,511542,151902,145423,94241,73589,373551,414575,108170,180835,247269,181093,138101,58483,207841,49880,82762,153928,419102,221539,209465,189547,338019,62056,87340,85827,25511,128460,95308,245222,337100,124097,143668,89616,170293,139151,177807,81508,66158,250255,1297354,307630,364936,1269232,128791,65549,53933,515671,411725,174620,221836,309802,133139,150284,108115,182337,121864,137136,126335,102248,121104,197609,204976,242434,66905,185882,1702010,117267,453641,132926,101190,111558,156593,67150,98643,213990,150643,97445,901569,134937,239938,472263,115516,239761,361901,442744,61361,60864,463715,52408,466955,103948
